Dataset ID;Dataset Name;Number of Rows;Number of Columns;Unique Values;Count of Zeros;Missing Values;Statistics;Tags;Category;Has Geodata;Has DateTime;Findability Weight;AccessURL Status Code;Accessibility Weight;Responsible Person;Agency;Reusability Weight
298;Информация о Санкт-Петербургском государственном автономном учреждении «Центр занятости населения Санкт-Петербурга»;20;17;{'number': 20, 'name': 19, 'abbreviated_name': 19, 'address': 19, 'district': 18, 'nearest_subway_station': 14, 'chief': 19, 'phone': 19, 'fax': 20, 'mode': 2, 'email': 19, 'inn': 1, 'ogrn': 1, 'web_site': 2, 'activities_organization': 2, 'longitude': 1, 'note': 1};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'mode': 0, 'email': 0, 'inn': 0, 'ogrn': 0, 'web_site': 0, 'activities_organization': 0, 'longitude': 0, 'note': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'mode': 0.0, 'email': 0.0, 'inn': 0.95, 'ogrn': 0.95, 'web_site': 0.0, 'activities_organization': 0.0, 'longitude': 0.95, 'note': 0.05};{('number', 'count'): 20.0, ('number', 'mean'): 10.5, ('number', 'std'): 5.916079783099616, ('number', 'min'): 1.0, ('number', '50%'): 10.5, ('number', 'max'): 20.0, ('inn', 'count'): 1.0, ('inn', 'mean'): 7838479881.0, ('inn', 'std'): nan, ('inn', 'min'): 7838479881.0, ('inn', '50%'): 7838479881.0, ('inn', 'max'): 7838479881.0, ('ogrn', 'count'): 1.0, ('ogrn', 'mean'): 1127847461697.0, ('ogrn', 'std'): nan, ('ogrn', 'min'): 1127847461697.0, ('ogrn', '50%'): 1127847461697.0, ('ogrn', 'max'): 1127847461697.0};['Труд', 'Занятость'];Социальная среда;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Гриднева Ирина Валерьевна', 'phone': '78124175409', 'email': 'polyakova@ktzn.gov.spb.ru'}];Комитет по труду и занятости населения Санкт-Петербурга;30
301;Наименование исполнительного органа государственной власти Санкт-Петербурга, осуществляющего полномочия в области содействия труду и занятости населения и переданные полномочия по осуществлению социальных выплат гражданам, признанным в установленном;1;15;{'number': 1, 'name': 1, 'abbreviated_name': 1, 'address': 1, 'district': 1, 'nearest_subway_station': 1, 'chief': 1, 'phone': 1, 'fax': 1, 'email': 1, 'inn': 1, 'ogrn': 1, 'web_site': 1, 'activities_organization': 1, 'longitude': 1};{'number': 0, 'name': 0, 'abbreviated_name': 0, 'address': 0, 'district': 0, 'nearest_subway_station': 0, 'chief': 0, 'phone': 0, 'fax': 0, 'email': 0, 'inn': 0, 'ogrn': 0, 'web_site': 0, 'activities_organization': 0, 'longitude': 0};{'number': 0.0, 'name': 0.0, 'abbreviated_name': 0.0, 'address': 0.0, 'district': 0.0, 'nearest_subway_station': 0.0, 'chief': 0.0, 'phone': 0.0, 'fax': 0.0, 'email': 0.0, 'inn': 0.0, 'ogrn': 0.0, 'web_site': 0.0, 'activities_organization': 0.0, 'longitude': 0.0};{('number', 'count'): 1.0, ('number', 'mean'): 1.0, ('number', 'std'): nan, ('number', 'min'): 1.0, ('number', '50%'): 1.0, ('number', 'max'): 1.0, ('inn', 'count'): 1.0, ('inn', 'mean'): 7838372024.0, ('inn', 'std'): nan, ('inn', 'min'): 7838372024.0, ('inn', '50%'): 7838372024.0, ('inn', 'max'): 7838372024.0, ('ogrn', 'count'): 1.0, ('ogrn', 'mean'): 1079847017910.0, ('ogrn', 'std'): nan, ('ogrn', 'min'): 1079847017910.0, ('ogrn', '50%'): 1079847017910.0, ('ogrn', 'max'): 1079847017910.0};['Труд', 'Занятость'];Социальная среда;ИСТИНА;ИСТИНА;100;200;50;[{'name': 'Гриднева Ирина Валерьевна', 'phone': '78124175409', 'email': 'polyakova@ktzn.gov.spb.ru'}];Комитет по труду и занятости населения Санкт-Петербурга;30
304;Региональная программа Санкт-Петербурга в области энергосбережения и повышения энергетической эффективности. Отчет о достижении индикаторов программы;4;3;{'event_name': 4, 'dateone': 4, 'datetwo': 4};{'event_name': 0, 'dateone': 0, 'datetwo': 1};{'event_name': 0.0, 'dateone': 0.0, 'datetwo': 0.0};{('dateone', 'count'): 4.0, ('dateone', 'mean'): 19.0, ('dateone', 'std'): 20.264912204760886, ('dateone', 'min'): 1.0, ('dateone', '50%'): 15.0, ('dateone', 'max'): 45.0, ('datetwo', 'count'): 4.0, ('datetwo', 'mean'): 4.0, ('datetwo', 'std'): 4.242640687119285, ('datetwo', 'min'): 0.0, ('datetwo', '50%'): 3.5, ('datetwo', 'max'): 9.0};Нет;Жилищно-коммунальное хозяйство;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Деткова Анастасия Васильевна', 'phone': '88123831714', 'email': 'detkova@gbuce.ru'}];Комитет по энергетике и инженерному обеспечению;30
307;График отключения горячего водоснабжения жилых зданий в межотопительный период в Санкт-Петербурге;4;3;{'serial_number': 4, 'organization_name': 4, 'link_to_chart': 4};{'serial_number': 0, 'organization_name': 0, 'link_to_chart': 0};{'serial_number': 0.0, 'organization_name': 0.0, 'link_to_chart': 0.0};{('serial_number', 'count'): 4.0, ('serial_number', 'mean'): 2.5, ('serial_number', 'std'): 1.2909944487358056, ('serial_number', 'min'): 1.0, ('serial_number', '50%'): 2.5, ('serial_number', 'max'): 4.0};Нет;Жилищно-коммунальное хозяйство;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Питиримова Юлия Фридриховна', 'phone': '88125765845', 'email': 'pitirimova@keio.gov.spb.ru'}];Комитет по энергетике и инженерному обеспечению;30
310;Топливно-энергетический баланс Санкт-Петербурга;25;12;{'balance_sheet_item': 25, 'number_of_the_balance_sheet_item': 24, 'coal': 6, 'crude_oil': 1, 'petroleum_products': 20, 'natural_gas': 17, 'other_solid_fuels': 5, 'hydropower': 1, 'nuclear_energy': 1, 'electrical_energy': 17, 'thermal_energy': 16, 'total': 22};{'balance_sheet_item': 0, 'number_of_the_balance_sheet_item': 0, 'coal': 0, 'crude_oil': 0, 'petroleum_products': 0, 'natural_gas': 0, 'other_solid_fuels': 0, 'hydropower': 0, 'nuclear_energy': 0, 'electrical_energy': 0, 'thermal_energy': 0, 'total': 0};{'balance_sheet_item': 0.0, 'number_of_the_balance_sheet_item': 0.0, 'coal': 0.0, 'crude_oil': 0.0, 'petroleum_products': 0.0, 'natural_gas': 0.0, 'other_solid_fuels': 0.0, 'hydropower': 0.0, 'nuclear_energy': 0.0, 'electrical_energy': 0.0, 'thermal_energy': 0.0, 'total': 0.0};{('balance_sheet_item', 'count'): 25, ('balance_sheet_item', 'unique'): 25, ('balance_sheet_item', 'top'): 'Производство энергетических ресурсов', ('balance_sheet_item', 'freq'): 1, ('number_of_the_balance_sheet_item', 'count'): 25, ('number_of_the_balance_sheet_item', 'unique'): 24, ('number_of_the_balance_sheet_item', 'top'): '2', ('number_of_the_balance_sheet_item', 'freq'): 2, ('coal', 'count'): 25, ('coal', 'unique'): 6, ('coal', 'top'): '0', ('coal', 'freq'): 18, ('crude_oil', 'count'): 25, ('crude_oil', 'unique'): 1, ('crude_oil', 'top'): '0', ('crude_oil', 'freq'): 25, ('petroleum_products', 'count'): 25, ('petroleum_products', 'unique'): 20, ('petroleum_products', 'top'): '0', ('petroleum_products', 'freq'): 6, ('natural_gas', 'count'): 25, ('natural_gas', 'unique'): 17, ('natural_gas', 'top'): '0', ('natural_gas', 'freq'): 8, ('other_solid_fuels', 'count'): 25, ('other_solid_fuels', 'unique'): 5, ('other_solid_fuels', 'top'): '0', ('other_solid_fuels', 'freq'): 18, ('hydropower', 'count'): 25, ('hydropower', 'unique'): 1, ('hydropower', 'top'): '0', ('hydropower', 'freq'): 25, ('nuclear_energy', 'count'): 25, ('nuclear_energy', 'unique'): 1, ('nuclear_energy', 'top'): '0', ('nuclear_energy', 'freq'): 25, ('electrical_energy', 'count'): 25, ('electrical_energy', 'unique'): 17, ('electrical_energy', 'top'): '0', ('electrical_energy', 'freq'): 9, ('thermal_energy', 'count'): 25, ('thermal_energy', 'unique'): 16, ('thermal_energy', 'top'): '0', ('thermal_energy', 'freq'): 10, ('total', 'count'): 25, ('total', 'unique'): 22, ('total', 'top'): '0', ('total', 'freq'): 4};Нет;Прочее;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Морозов Николай Алексеевич', 'phone': '78122461678', 'email': 'morozov@keio.gov.spb.ru'}];Комитет по энергетике и инженерному обеспечению;30
316;Ежегодный план проведения плановых проверок учреждений Санкт-Петербурга по ведомственному контролю за организацией социального питания;100;9;{'namber': 100, 'tape': 100, 'inn': 88, 'description': 2, 'start_date': 45, 'finish_date': 45, 'routine_checkup': 1, 'name_inspection': 1, 'state_control': 1};{'namber': 0, 'tape': 0, 'inn': 0, 'description': 0, 'start_date': 0, 'finish_date': 0, 'routine_checkup': 0, 'name_inspection': 0, 'state_control': 0};{'namber': 0.0, 'tape': 0.0, 'inn': 0.0, 'description': 0.0, 'start_date': 0.0, 'finish_date': 0.0, 'routine_checkup': 0.0, 'name_inspection': 0.0, 'state_control': 0.0};{('namber', 'count'): 100.0, ('namber', 'mean'): 50.5, ('namber', 'std'): 29.011491975882016, ('namber', 'min'): 1.0, ('namber', '50%'): 50.5, ('namber', 'max'): 100.0, ('inn', 'count'): 100.0, ('inn', 'mean'): 7811220539.05, ('inn', 'std'): 7354217.701069907, ('inn', 'min'): 7801135965.0, ('inn', '50%'): 7810215065.5, ('inn', 'max'): 7827001067.0};['График проверки', 'Питание'];Социальная среда;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Савельева Надежда Сергеевна', 'phone': '78124173570', 'email': 'savelieva@uspit.gov.spb.ru'}];Управление социального питания;30
319;Торговый реестр (перечень сведений о хозяйствующих субъектах, осуществляющих поставки товаров (за исключением производителей товаров);100;28;{'num_id': 100, 'number': 100, 'data_reg': 6, 'data_izmen': 1, 'data_iskl': 0, 'okopf': 4, 'okpo': 100, 'name_org': 100, 'fam_yur': 98, 'adress': 94, 'inn': 100, 'okfs': 3, 'vid_deyat': 79, 'chisl_rab': 31, 'okpo_kod': 76, 'name_ob': 54, 'adress_fact': 74, 'fam_ruk': 75, 'oktmo': 4, 'okved': 4, 'ploshad_sob': 4, 'ploshad_arend': 4, 'obem_skl': 1, 'reservuar': 1, 'holod_m': 1, 'holod_t': 4, 'chisl_rab2': 4, 'inn_hoz': 4};{'num_id': 0, 'number': 0, 'data_reg': 0, 'data_izmen': 0, 'data_iskl': 0, 'okopf': 0, 'okpo': 0, 'name_org': 0, 'fam_yur': 0, 'adress': 0, 'inn': 0, 'okfs': 0, 'vid_deyat': 0, 'chisl_rab': 0, 'okpo_kod': 0, 'name_ob': 0, 'adress_fact': 0, 'fam_ruk': 0, 'oktmo': 0, 'okved': 0, 'ploshad_sob': 0, 'ploshad_arend': 0, 'obem_skl': 0, 'reservuar': 0, 'holod_m': 0, 'holod_t': 0, 'chisl_rab2': 0, 'inn_hoz': 0};{'num_id': 0.0, 'number': 0.0, 'data_reg': 0.0, 'data_izmen': 0.99, 'data_iskl': 1.0, 'okopf': 0.0, 'okpo': 0.0, 'name_org': 0.0, 'fam_yur': 0.0, 'adress': 0.0, 'inn': 0.0, 'okfs': 0.0, 'vid_deyat': 0.0, 'chisl_rab': 0.0, 'okpo_kod': 0.24, 'name_ob': 0.23, 'adress_fact': 0.23, 'fam_ruk': 0.23, 'oktmo': 0.96, 'okved': 0.96, 'ploshad_sob': 0.96, 'ploshad_arend': 0.96, 'obem_skl': 0.96, 'reservuar': 0.96, 'holod_m': 0.96, 'holod_t': 0.96, 'chisl_rab2': 0.96, 'inn_hoz': 0.96};{('num_id', 'count'): 100.0, ('num_id', 'mean'): 50.5, ('num_id', 'std'): 29.011491975882016, ('num_id', 'min'): 1.0, ('num_id', '50%'): 50.5, ('num_id', 'max'): 100.0, ('chisl_rab', 'count'): 100.0, ('chisl_rab', 'mean'): 36.91, ('chisl_rab', 'std'): 46.167261783714885, ('chisl_rab', 'min'): 1.0, ('chisl_rab', '50%'): 25.0, ('chisl_rab', 'max'): 300.0, ('chisl_rab2', 'count'): 4.0, ('chisl_rab2', 'mean'): 11.0, ('chisl_rab2', 'std'): 4.396968652757639, ('chisl_rab2', 'min'): 6.0, ('chisl_rab2', '50%'): 11.0, ('chisl_rab2', 'max'): 16.0};Нет;Торговля;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Громова Елена Николаевна', 'phone': '78125760864', 'email': 'e.gromova@cedipt.spb.ru'}];Комитет по развитию предпринимательства и потребительского рынка Санкт-Петербурга;30
322;Данные о согласованных адресных программах;100;1;{'kod': 100};{'kod': 0};{'kod': 0.0};{('kod', 'count'): 100, ('kod', 'unique'): 100, ('kod', 'top'): '21439', ('kod', 'freq'): 1};Нет;Строительство и надзор;ЛОЖЬ;ИСТИНА;50;200;50;[{'name': 'Башкин Игорь Александрович', 'phone': '78125794642', 'email': 'info@gati.gov.spb.ru'}];Государственная административно-техническая инспекция;30
328;Предельный размер платы за проведение технического осмотра транспортных средств на территории Санкт-Петербурга;11;6;{'objekt': 11, 'tarif': 9, 'start_date': 1, 'expiration_date': 0, 'order': 1, 'note': 1};{'objekt': 0, 'tarif': 0, 'start_date': 0, 'expiration_date': 0, 'order': 0, 'note': 0};{'objekt': 0.0, 'tarif': 0.0, 'start_date': 0.0, 'expiration_date': 1.0, 'order': 0.0, 'note': 0.0};{('objekt', 'count'): 11, ('objekt', 'unique'): 11, ('objekt', 'top'): 'Категория L - мототранспортные средства', ('objekt', 'freq'): 1, ('tarif', 'count'): 11, ('tarif', 'unique'): 9, ('tarif', 'top'): '734', ('tarif', 'freq'): 2, ('start_date', 'count'): 11, ('start_date', 'unique'): 1, ('start_date', 'top'): '2012-01-01', ('start_date', 'freq'): 11, ('expiration_date', 'count'): 0, ('expiration_date', 'unique'): 0, ('expiration_date', 'top'): nan, ('expiration_date', 'freq'): nan, ('order', 'count'): 11, ('order', 'unique'): 1, ('order', 'top'): '№ 1777 от 29.12.2011', ('order', 'freq'): 11, ('note', 'count'): 11, ('note', 'unique'): 1, ('note', 'top'): 'до внесения изменений', ('note', 'freq'): 11};['Тариф', 'Транспорт'];Дороги и транспорт;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Голубовский Никита Иванович', 'phone': '88125762178', 'email': 'gni@rek.gov.spb.ru'}];Комитет по тарифам Санкт-Петербурга;30
331;Размер платы за пользование на платной основе парковками (парковочными местами);12;10;{'tarif': 12, 'ue': 3, 'zone1': 12, 'zone2': 12, 'zone3': 12, 'zone4': 12, 'note': 5, 'date': 1, 'end_date': 1, 'rules': 1};{'tarif': 0, 'ue': 0, 'zone1': 0, 'zone2': 0, 'zone3': 0, 'zone4': 0, 'note': 0, 'date': 0, 'end_date': 0, 'rules': 0};{'tarif': 0.0, 'ue': 0.0, 'zone1': 0.0, 'zone2': 0.0, 'zone3': 0.0, 'zone4': 0.0, 'note': 0.0, 'date': 0.0, 'end_date': 0.0, 'rules': 0.0};{('tarif', 'count'): 12, ('tarif', 'unique'): 12, ('tarif', 'top'): 'Размер платы за пользование парковочным местом на парковке, используемой на платной основе с 8 час. до 20 час, 1 кат. т/с', ('tarif', 'freq'): 1, ('ue', 'count'): 12, ('ue', 'unique'): 3, ('ue', 'top'): 'руб./год', ('ue', 'freq'): 6, ('zone1', 'count'): 12, ('zone1', 'unique'): 12, ('zone1', 'top'): '39', ('zone1', 'freq'): 1, ('zone2', 'count'): 12, ('zone2', 'unique'): 12, ('zone2', 'top'): '39', ('zone2', 'freq'): 1, ('zone3', 'count'): 12, ('zone3', 'unique'): 12, ('zone3', 'top'): '39', ('zone3', 'freq'): 1, ('zone4', 'count'): 12, ('zone4', 'unique'): 12, ('zone4', 'top'): '38', ('zone4', 'freq'): 1, ('note', 'count'): 12, ('note', 'unique'): 5, ('note', 'top'): '', ('note', 'freq'): 8, ('date', 'count'): 12, ('date', 'unique'): 1, ('date', 'top'): '2022-01-01', ('date', 'freq'): 12, ('end_date', 'count'): 12, ('end_date', 'unique'): 1, ('end_date', 'top'): '2022-12-31', ('end_date', 'freq'): 12, ('rules', 'count'): 12, ('rules', 'unique'): 1, ('rules', 'top'): '144-р от 29.11.2021', ('rules', 'freq'): 12};['Паркинг', 'Тариф', 'Транспорт'];Дороги и транспорт;ЛОЖЬ;ИСТИНА;80;200;50;[{'name': 'Голубовский Никита Иванович', 'phone': '88125762178', 'email': 'gni@rek.gov.spb.ru'}];Комитет по тарифам Санкт-Петербурга;30
